Title,Author,Genre,Price,Quantity
Book_7861,Author_445,History,446,98
Book_7862,Author_440,Business,901,27
Book_7863,Author_289,Fiction,705,87
Book_7864,Author_434,Fiction,678,48
Book_7865,Author_381,Fiction,599,95
Book_7866,Author_100,Self-Help,893,28
Book_7867,Author_182,Business,269,12
Book_7868,Author_221,Self-Help,362,83
Book_7869,Author_316,Business,298,11
Book_7870,Author_472,History,718,16
Book_7871,Author_254,Fiction,868,82
Book_7872,Author_340,Fiction,489,76
Book_7873,Author_126,Fiction,320,23
Book_7874,Author_363,Science,413,23
Book_7875,Author_201,Fantasy,134,54
Book_7876,Author_47,Business,997,51
Book_7877,Author_139,History,877,28
Book_7878,Author_386,History,972,29
Book_7879,Author_197,History,739,28
Book_7880,Author_323,Fiction,283,1
Book_7881,Author_445,Science,562,75
Book_7882,Author_350,Self-Help,310,69
Book_7883,Author_2,History,440,86
Book_7884,Author_75,Science,408,13
Book_7885,Author_209,Business,740,46
Book_7886,Author_50,Fiction,180,84
Book_7887,Author_260,Fiction,512,27
Book_7888,Author_79,Self-Help,314,61
Book_7889,Author_487,Fiction,273,63
Book_7890,Author_88,Fiction,808,79
Book_7891,Author_164,Business,160,21
Book_7892,Author_120,Self-Help,362,66
Book_7893,Author_347,Fiction,433,66
Book_7894,Author_481,Self-Help,168,85
Book_7895,Author_121,Science,386,84
Book_7896,Author_93,Science,286,98
Book_7897,Author_143,Business,753,89
Book_7898,Author_235,History,689,35
Book_7899,Author_339,Self-Help,735,70
Book_7900,Author_300,History,488,59
Book_7901,Author_159,Fantasy,708,31
Book_7902,Author_182,Fantasy,446,32
Book_7903,Author_471,Self-Help,743,83
Book_7904,Author_2,Fiction,265,50
Book_7905,Author_148,Fiction,553,69
Book_7906,Author_240,Fantasy,255,36
Book_7907,Author_449,History,467,91
Book_7908,Author_364,Fantasy,860,33
Book_7909,Author_244,Science,935,79
Book_7910,Author_216,History,230,62
Book_7911,Author_226,Science,735,78
Book_7912,Author_262,Fiction,916,40
Book_7913,Author_35,Business,541,45
Book_7914,Author_77,Science,728,50
Book_7915,Author_141,Self-Help,326,17
Book_7916,Author_80,Fantasy,543,1
Book_7917,Author_368,Science,332,78
Book_7918,Author_164,Fantasy,769,70
Book_7919,Author_252,Science,552,60
Book_7920,Author_55,History,330,18
Book_7921,Author_75,Business,717,1
Book_7922,Author_270,Self-Help,586,84
Book_7923,Author_215,Science,215,4
Book_7924,Author_63,Fiction,326,49
Book_7925,Author_412,Fantasy,749,60
Book_7926,Author_464,Self-Help,455,10
Book_7927,Author_294,Fantasy,450,92
Book_7928,Author_362,History,440,95
Book_7929,Author_163,History,485,75
Book_7930,Author_166,Self-Help,110,44
Book_7931,Author_412,Business,173,8
Book_7932,Author_373,Self-Help,782,51
Book_7933,Author_164,Science,440,89
Book_7934,Author_496,Fiction,991,37
Book_7935,Author_490,Science,252,94
Book_7936,Author_65,Business,485,86
Book_7937,Author_419,Self-Help,979,42
Book_7938,Author_287,Self-Help,362,78
Book_7939,Author_115,Science,549,52
Book_7940,Author_66,History,920,21
Book_7941,Author_271,Business,437,45
Book_7942,Author_482,Self-Help,947,39
Book_7943,Author_124,Science,245,59
Book_7944,Author_222,Business,579,62
Book_7945,Author_469,Business,826,60
Book_7946,Author_253,Fantasy,929,92
Book_7947,Author_167,Fantasy,1000,50
Book_7948,Author_247,Science,745,5
Book_7949,Author_370,Self-Help,267,67
Book_7950,Author_365,Fantasy,267,9
Book_7951,Author_377,Science,158,7
Book_7952,Author_294,Business,214,14
Book_7953,Author_412,Science,130,69
Book_7954,Author_110,Fiction,549,85
Book_7955,Author_370,History,261,70
Book_7956,Author_304,Self-Help,917,43
Book_7957,Author_7,Business,263,47
Book_7958,Author_426,Fantasy,644,57
Book_7959,Author_401,Self-Help,506,42
Book_7960,Author_450,Science,643,72
Book_7961,Author_110,Science,215,39
Book_7962,Author_17,Science,634,99
Book_7963,Author_271,Self-Help,961,89
Book_7964,Author_415,Science,940,59
Book_7965,Author_368,Self-Help,174,31
Book_7966,Author_386,History,629,65
Book_7967,Author_59,Science,107,3
Book_7968,Author_399,Fantasy,485,64
Book_7969,Author_454,Fiction,982,95
Book_7970,Author_34,Science,604,14
Book_7971,Author_226,Business,676,73
Book_7972,Author_307,Fantasy,985,89
Book_7973,Author_466,History,670,63
Book_7974,Author_201,Business,290,25
Book_7975,Author_315,Business,746,75
Book_7976,Author_238,Self-Help,985,2
Book_7977,Author_6,Fiction,789,9
Book_7978,Author_232,Fantasy,601,4
Book_7979,Author_77,Fiction,776,67
Book_7980,Author_66,Fantasy,469,44
Book_7981,Author_280,Fantasy,846,45
Book_7982,Author_204,Fantasy,999,23
Book_7983,Author_279,Fantasy,923,88
Book_7984,Author_407,Self-Help,256,65
Book_7985,Author_309,Fiction,448,18
Book_7986,Author_388,Fiction,960,64
Book_7987,Author_450,History,231,83
Book_7988,Author_470,Business,828,1
Book_7989,Author_312,Business,561,69
Book_7990,Author_91,Science,624,25
Book_7991,Author_228,Science,967,69
Book_7992,Author_6,Fantasy,212,32
Book_7993,Author_154,Science,529,13
Book_7994,Author_458,Business,722,19
Book_7995,Author_424,Fiction,930,63
Book_7996,Author_425,Fiction,584,12
Book_7997,Author_209,Fiction,603,52
Book_7998,Author_306,Business,314,82
Book_7999,Author_170,Fiction,926,88
Book_8000,Author_204,Fiction,531,69
Book_8001,Author_485,Science,189,100
Book_8002,Author_152,Self-Help,541,65
Book_8003,Author_55,Science,251,84
Book_8004,Author_17,Business,202,23
Book_8005,Author_358,History,105,11
Book_8006,Author_140,Business,311,40
Book_8007,Author_109,Business,319,98
Book_8008,Author_76,Self-Help,340,17
Book_8009,Author_177,Fantasy,663,12
Book_8010,Author_42,Business,540,8
Book_8011,Author_87,History,161,33
Book_8012,Author_398,Fantasy,398,81
Book_8013,Author_388,Fantasy,578,80
Book_8014,Author_324,History,938,22
Book_8015,Author_339,Science,481,53
Book_8016,Author_137,Self-Help,490,60
Book_8017,Author_143,Business,640,34
Book_8018,Author_56,Self-Help,962,51
Book_8019,Author_12,Science,411,73
Book_8020,Author_160,Fantasy,297,35
Book_8021,Author_474,Fiction,752,6
Book_8022,Author_493,Business,783,89
Book_8023,Author_332,Fantasy,579,88
Book_8024,Author_261,Fiction,434,12
Book_8025,Author_287,Science,715,78
Book_8026,Author_404,Business,132,46
Book_8027,Author_466,Business,273,90
Book_8028,Author_49,Science,619,80
Book_8029,Author_420,History,620,16
Book_8030,Author_173,Self-Help,138,98
Book_8031,Author_48,Fantasy,638,84
Book_8032,Author_465,Self-Help,939,6
Book_8033,Author_475,Science,848,85
Book_8034,Author_322,Fantasy,467,11
Book_8035,Author_464,Fantasy,938,8
Book_8036,Author_473,Business,737,84
Book_8037,Author_173,Fiction,706,53
Book_8038,Author_16,Fantasy,552,69
Book_8039,Author_487,Self-Help,179,61
Book_8040,Author_293,Fiction,756,94
Book_8041,Author_65,Self-Help,289,65
Book_8042,Author_24,History,437,11
Book_8043,Author_20,Self-Help,313,82
Book_8044,Author_334,Fiction,619,63
Book_8045,Author_125,Science,549,17
Book_8046,Author_294,Fantasy,414,91
Book_8047,Author_248,History,624,94
Book_8048,Author_79,Fiction,431,31
Book_8049,Author_487,History,233,46
Book_8050,Author_140,History,137,35
Book_8051,Author_83,Science,431,68
Book_8052,Author_493,Self-Help,540,6
Book_8053,Author_366,Self-Help,557,63
Book_8054,Author_75,Fantasy,905,50
Book_8055,Author_28,Fantasy,793,34
Book_8056,Author_51,Self-Help,216,18
Book_8057,Author_161,Science,792,3
Book_8058,Author_231,Fantasy,901,14
Book_8059,Author_158,Fantasy,276,31
Book_8060,Author_49,History,912,62
Book_8061,Author_89,Self-Help,912,49
Book_8062,Author_55,Fantasy,373,42
Book_8063,Author_168,Self-Help,111,94
Book_8064,Author_53,Fiction,722,18
Book_8065,Author_475,Science,693,78
Book_8066,Author_490,Fiction,333,100
Book_8067,Author_115,Science,188,7
Book_8068,Author_129,Fantasy,396,65
Book_8069,Author_9,Fantasy,168,81
Book_8070,Author_59,Business,279,29
Book_8071,Author_56,Self-Help,942,8
Book_8072,Author_160,Science,949,61
Book_8073,Author_419,Fantasy,996,3
Book_8074,Author_66,Science,473,74
Book_8075,Author_120,Fiction,438,72
Book_8076,Author_169,Science,441,23
Book_8077,Author_379,Fiction,452,73
Book_8078,Author_192,History,688,89
Book_8079,Author_88,Fantasy,513,74
Book_8080,Author_353,Business,1000,91
Book_8081,Author_223,Science,161,94
Book_8082,Author_118,Science,280,19
Book_8083,Author_201,Self-Help,888,39
Book_8084,Author_427,History,722,99
Book_8085,Author_22,Self-Help,263,1
Book_8086,Author_301,Fantasy,610,92
Book_8087,Author_125,Science,362,86
Book_8088,Author_292,Business,937,4
Book_8089,Author_309,Fantasy,483,20
Book_8090,Author_304,Business,296,68
Book_8091,Author_334,Science,995,13
Book_8092,Author_156,History,451,87
Book_8093,Author_293,Self-Help,476,35
Book_8094,Author_395,Self-Help,578,79
Book_8095,Author_415,History,547,71
Book_8096,Author_378,Self-Help,138,11
Book_8097,Author_2,Fantasy,273,82
Book_8098,Author_211,Science,798,67
Book_8099,Author_322,Fiction,410,22
Book_8100,Author_241,Fiction,142,39
Book_8101,Author_358,History,905,58
Book_8102,Author_329,Fiction,168,97
Book_8103,Author_142,Business,470,49
Book_8104,Author_449,Fiction,182,28
Book_8105,Author_350,History,476,24
Book_8106,Author_178,Fantasy,248,40
Book_8107,Author_263,History,325,20
Book_8108,Author_331,Fantasy,650,27
Book_8109,Author_419,Fantasy,248,14
Book_8110,Author_457,Fantasy,774,97
Book_8111,Author_335,Fiction,886,91
Book_8112,Author_398,Fantasy,691,76
Book_8113,Author_320,Self-Help,533,55
Book_8114,Author_25,Business,454,60
Book_8115,Author_407,Fantasy,482,86
Book_8116,Author_369,Self-Help,678,70
Book_8117,Author_91,Science,433,68
Book_8118,Author_254,Science,336,72
Book_8119,Author_392,Science,644,10
Book_8120,Author_231,Self-Help,602,77
Book_8121,Author_216,Science,547,33
Book_8122,Author_111,Fiction,106,28
Book_8123,Author_91,Self-Help,155,87
Book_8124,Author_58,Self-Help,539,82
Book_8125,Author_322,History,690,78
Book_8126,Author_268,Business,648,26
Book_8127,Author_468,Business,403,32
Book_8128,Author_139,Self-Help,949,95
Book_8129,Author_379,Fiction,561,43
Book_8130,Author_384,Business,834,51
Book_8131,Author_256,Business,628,18
Book_8132,Author_384,History,943,44
Book_8133,Author_438,Self-Help,310,53
Book_8134,Author_62,Self-Help,644,5
Book_8135,Author_291,Self-Help,178,16
Book_8136,Author_231,Fantasy,559,69
Book_8137,Author_189,History,873,82
Book_8138,Author_241,History,244,87
Book_8139,Author_128,Fiction,108,97
Book_8140,Author_258,History,212,63
Book_8141,Author_217,Fiction,693,16
Book_8142,Author_184,History,926,35
Book_8143,Author_53,Self-Help,370,75
Book_8144,Author_260,Science,959,73
Book_8145,Author_322,Fiction,101,33
Book_8146,Author_327,Fantasy,759,18
Book_8147,Author_298,Fantasy,221,10
Book_8148,Author_183,Fiction,106,96
Book_8149,Author_438,Business,388,47
Book_8150,Author_441,History,116,80
Book_8151,Author_22,Self-Help,772,80
Book_8152,Author_446,Fiction,223,62
Book_8153,Author_407,Science,299,70
Book_8154,Author_60,Business,755,15
Book_8155,Author_499,Business,873,3
Book_8156,Author_343,Business,197,86
Book_8157,Author_379,History,892,22
Book_8158,Author_306,History,357,98
Book_8159,Author_322,History,909,65
Book_8160,Author_197,Science,790,99
Book_8161,Author_450,Fantasy,221,88
Book_8162,Author_177,Self-Help,936,100
Book_8163,Author_173,Fiction,467,63
Book_8164,Author_317,Fantasy,488,57
Book_8165,Author_464,Business,945,26
Book_8166,Author_37,Fiction,632,53
Book_8167,Author_259,History,896,96
Book_8168,Author_141,Fiction,301,83
Book_8169,Author_65,Business,874,70
Book_8170,Author_265,Science,157,56
Book_8171,Author_123,Self-Help,786,25
Book_8172,Author_497,Self-Help,187,5
Book_8173,Author_97,History,981,58
Book_8174,Author_230,Science,218,59
Book_8175,Author_456,Fantasy,794,9
Book_8176,Author_273,Science,851,54
Book_8177,Author_253,Science,643,85
Book_8178,Author_197,Science,709,81
Book_8179,Author_254,Self-Help,399,18
Book_8180,Author_76,Science,233,87
Book_8181,Author_483,Science,687,98
Book_8182,Author_333,Fiction,113,85
Book_8183,Author_90,Science,724,62
Book_8184,Author_42,Fiction,300,64
Book_8185,Author_357,Fantasy,270,70
Book_8186,Author_64,Fiction,920,84
Book_8187,Author_467,Science,140,16
Book_8188,Author_341,Science,978,68
Book_8189,Author_68,History,595,24
Book_8190,Author_235,Business,935,14
Book_8191,Author_325,History,574,81
Book_8192,Author_293,History,248,2
Book_8193,Author_314,Fiction,534,89
Book_8194,Author_135,History,424,66
Book_8195,Author_170,Fantasy,781,12
Book_8196,Author_185,Fiction,686,2
Book_8197,Author_347,Fantasy,775,56
Book_8198,Author_95,Self-Help,477,2
Book_8199,Author_268,Self-Help,306,30
Book_8200,Author_110,History,723,48
Book_8201,Author_294,Science,187,65
Book_8202,Author_491,Fantasy,180,12
Book_8203,Author_111,Science,844,32
Book_8204,Author_342,Science,286,95
Book_8205,Author_105,Fiction,205,3
Book_8206,Author_381,History,439,85
Book_8207,Author_166,Science,769,71
Book_8208,Author_274,Self-Help,635,26
Book_8209,Author_235,Fantasy,508,67
Book_8210,Author_409,Business,307,79
Book_8211,Author_144,Science,607,33
Book_8212,Author_446,Self-Help,760,65
Book_8213,Author_218,Self-Help,554,48
Book_8214,Author_282,Business,574,64
Book_8215,Author_35,Business,497,6
Book_8216,Author_336,Business,297,44
Book_8217,Author_407,Science,457,32
Book_8218,Author_84,Business,267,92
Book_8219,Author_78,Business,978,62
Book_8220,Author_214,History,641,66
Book_8221,Author_475,Self-Help,847,51
Book_8222,Author_424,Self-Help,760,68
Book_8223,Author_366,Self-Help,850,26
Book_8224,Author_41,Science,195,59
Book_8225,Author_294,Self-Help,633,76
Book_8226,Author_105,Fantasy,432,67
Book_8227,Author_174,Self-Help,461,46
Book_8228,Author_314,History,402,11
Book_8229,Author_188,Self-Help,604,92
Book_8230,Author_72,Self-Help,458,100
Book_8231,Author_97,Fantasy,135,69
Book_8232,Author_184,Business,836,6
Book_8233,Author_477,Business,328,38
Book_8234,Author_168,Fiction,249,68
Book_8235,Author_31,Fiction,129,4
Book_8236,Author_150,Business,629,17
Book_8237,Author_296,Self-Help,261,60
Book_8238,Author_220,Science,821,49
Book_8239,Author_182,Science,438,83
Book_8240,Author_186,Science,478,31
Book_8241,Author_438,History,340,30
Book_8242,Author_489,Business,889,9
Book_8243,Author_430,Science,376,94
Book_8244,Author_86,Science,349,61
Book_8245,Author_396,History,602,98
Book_8246,Author_286,Science,393,7
Book_8247,Author_296,Science,768,70
Book_8248,Author_117,Fiction,162,38
Book_8249,Author_348,Science,253,77
Book_8250,Author_117,Self-Help,371,75
Book_8251,Author_438,Fiction,797,19
Book_8252,Author_61,Fiction,195,20
Book_8253,Author_42,Fiction,623,27
Book_8254,Author_434,Science,917,51
Book_8255,Author_167,Fantasy,214,72
Book_8256,Author_487,History,796,10
Book_8257,Author_425,History,641,32
Book_8258,Author_468,Fiction,717,54
Book_8259,Author_260,Self-Help,243,46
Book_8260,Author_266,Business,912,100
Book_8261,Author_161,Fantasy,888,3
Book_8262,Author_327,Fantasy,304,61
Book_8263,Author_71,Business,480,83
Book_8264,Author_106,Fantasy,161,13
Book_8265,Author_493,History,800,95
Book_8266,Author_158,Science,500,61
Book_8267,Author_454,Business,248,28
Book_8268,Author_401,History,847,43
Book_8269,Author_65,History,825,99
Book_8270,Author_236,Science,732,49
Book_8271,Author_106,Fantasy,473,72
Book_8272,Author_146,Business,635,85
Book_8273,Author_272,Fantasy,114,77
Book_8274,Author_413,Business,866,60
Book_8275,Author_55,Self-Help,683,94
Book_8276,Author_47,Business,974,27
Book_8277,Author_321,Fantasy,270,29
Book_8278,Author_309,History,713,18
Book_8279,Author_458,Science,632,14
Book_8280,Author_177,Science,721,18
Book_8281,Author_395,History,237,51
Book_8282,Author_172,Science,945,39
Book_8283,Author_153,Self-Help,781,88
Book_8284,Author_296,Science,235,41
Book_8285,Author_497,History,566,24
Book_8286,Author_102,Business,260,88
Book_8287,Author_111,History,466,98
Book_8288,Author_1,History,302,43
Book_8289,Author_151,Self-Help,364,84
Book_8290,Author_481,Business,220,30
Book_8291,Author_375,Fiction,306,6
Book_8292,Author_262,Fiction,664,9
Book_8293,Author_2,Self-Help,964,75
Book_8294,Author_29,History,584,42
Book_8295,Author_9,History,519,20
Book_8296,Author_25,History,204,47
Book_8297,Author_9,History,560,74
Book_8298,Author_458,Fantasy,316,19
Book_8299,Author_323,Fiction,398,52
Book_8300,Author_307,Self-Help,716,76
Book_8301,Author_78,Fiction,858,38
Book_8302,Author_137,Science,778,6
Book_8303,Author_26,Fiction,334,88
Book_8304,Author_449,Science,163,2
Book_8305,Author_409,Science,207,11
Book_8306,Author_437,Business,240,81
Book_8307,Author_446,Fiction,691,74
Book_8308,Author_2,Science,265,81
Book_8309,Author_349,Business,723,87
Book_8310,Author_421,Fantasy,215,30
Book_8311,Author_213,History,365,98
Book_8312,Author_92,Fantasy,200,98
Book_8313,Author_441,Self-Help,270,97
Book_8314,Author_456,Fiction,511,86
Book_8315,Author_156,Fantasy,571,28
Book_8316,Author_74,Science,184,77
Book_8317,Author_207,Fantasy,584,34
Book_8318,Author_266,History,995,76
Book_8319,Author_433,History,205,35
Book_8320,Author_205,Fiction,201,68
Book_8321,Author_486,Business,224,84
Book_8322,Author_250,Business,373,73
Book_8323,Author_46,Self-Help,844,91
Book_8324,Author_381,History,314,48
Book_8325,Author_70,History,330,56
Book_8326,Author_294,Self-Help,672,81
Book_8327,Author_387,Business,764,5
Book_8328,Author_190,Science,329,42
Book_8329,Author_221,Science,1000,81
Book_8330,Author_371,Self-Help,623,4
Book_8331,Author_208,Business,926,85
Book_8332,Author_375,Fiction,119,91
Book_8333,Author_119,Self-Help,762,87
Book_8334,Author_55,History,400,76
Book_8335,Author_290,Science,288,43
Book_8336,Author_357,Fiction,913,18
Book_8337,Author_299,History,361,23
Book_8338,Author_268,Science,530,99
Book_8339,Author_401,Business,723,67
Book_8340,Author_364,Fantasy,238,13
Book_8341,Author_233,History,204,62
Book_8342,Author_475,Fiction,906,21
Book_8343,Author_473,Business,539,69
Book_8344,Author_491,History,710,14
Book_8345,Author_375,Self-Help,422,53
Book_8346,Author_248,Fantasy,496,59
Book_8347,Author_466,History,958,93
Book_8348,Author_101,History,728,25
Book_8349,Author_371,History,742,2
Book_8350,Author_128,Fiction,608,42
Book_8351,Author_343,Fiction,581,82
Book_8352,Author_166,Self-Help,345,41
Book_8353,Author_417,Fiction,822,2
Book_8354,Author_224,Fantasy,711,1
Book_8355,Author_378,Self-Help,589,61
Book_8356,Author_366,History,482,82
Book_8357,Author_216,Self-Help,416,54
Book_8358,Author_97,Business,237,9
Book_8359,Author_367,History,537,52
Book_8360,Author_376,Self-Help,560,90
Book_8361,Author_374,Science,550,85
Book_8362,Author_223,Fantasy,397,35
Book_8363,Author_484,Science,913,44
Book_8364,Author_138,History,332,32
Book_8365,Author_306,Fiction,531,92
Book_8366,Author_139,Fiction,198,61
Book_8367,Author_237,Self-Help,612,70
Book_8368,Author_60,Fiction,149,1
Book_8369,Author_81,Business,918,87
Book_8370,Author_317,Self-Help,649,95
Book_8371,Author_400,Fantasy,673,46
Book_8372,Author_163,Science,963,40
Book_8373,Author_447,Self-Help,373,22
Book_8374,Author_65,History,785,20
Book_8375,Author_390,Science,657,81
Book_8376,Author_309,Self-Help,134,37
Book_8377,Author_274,History,965,20
Book_8378,Author_273,Science,509,40
Book_8379,Author_493,Business,610,35
Book_8380,Author_210,History,540,56
Book_8381,Author_323,Science,849,86
Book_8382,Author_449,Fiction,213,45
Book_8383,Author_98,Science,982,23
Book_8384,Author_277,History,871,39
Book_8385,Author_414,Business,922,67
Book_8386,Author_278,History,779,34
Book_8387,Author_114,Fiction,498,47
Book_8388,Author_206,History,485,70
Book_8389,Author_449,History,106,53
Book_8390,Author_181,Fiction,173,24
Book_8391,Author_369,History,520,5
Book_8392,Author_481,Science,211,63
Book_8393,Author_418,Fantasy,775,90
Book_8394,Author_327,Science,303,17
Book_8395,Author_138,Business,755,59
Book_8396,Author_318,Self-Help,211,64
Book_8397,Author_271,Fiction,797,88
Book_8398,Author_104,Self-Help,269,59
Book_8399,Author_371,Self-Help,459,95
Book_8400,Author_41,Fiction,590,13
Book_8401,Author_223,Business,695,88
Book_8402,Author_295,Business,555,79
Book_8403,Author_277,Fiction,254,99
Book_8404,Author_171,Business,577,68
Book_8405,Author_354,History,400,93
Book_8406,Author_321,History,401,48
Book_8407,Author_238,Business,473,26
Book_8408,Author_2,Self-Help,1000,57
Book_8409,Author_459,Fiction,672,90
Book_8410,Author_65,Fiction,310,2
Book_8411,Author_83,Business,419,4
Book_8412,Author_408,Business,475,92
Book_8413,Author_52,Science,113,49
Book_8414,Author_316,History,497,90
Book_8415,Author_65,Fantasy,313,22
Book_8416,Author_324,History,714,42
Book_8417,Author_147,Business,392,74
Book_8418,Author_136,Business,775,48
Book_8419,Author_429,Fantasy,473,94
Book_8420,Author_151,Fantasy,747,82
Book_8421,Author_61,Science,629,79
Book_8422,Author_141,Fantasy,355,84
Book_8423,Author_432,History,527,20
Book_8424,Author_473,Business,380,71
Book_8425,Author_442,Fiction,684,27
Book_8426,Author_55,History,407,61
Book_8427,Author_447,Fantasy,144,5
Book_8428,Author_450,Self-Help,134,15
Book_8429,Author_354,Business,609,20
Book_8430,Author_416,Fantasy,675,89
Book_8431,Author_184,Fantasy,166,69
Book_8432,Author_279,History,445,73
Book_8433,Author_80,Self-Help,331,42
Book_8434,Author_179,Self-Help,469,35
Book_8435,Author_393,Self-Help,849,73
Book_8436,Author_394,History,218,24
Book_8437,Author_359,History,364,89
Book_8438,Author_360,Fiction,855,99
Book_8439,Author_389,History,372,10
Book_8440,Author_20,Fantasy,451,85
Book_8441,Author_354,Self-Help,351,88
Book_8442,Author_330,Science,862,37
Book_8443,Author_101,Business,395,37
Book_8444,Author_325,Fiction,379,17
Book_8445,Author_25,Fantasy,900,88
Book_8446,Author_372,Self-Help,223,84
Book_8447,Author_450,Fiction,523,85
Book_8448,Author_465,Self-Help,354,54
Book_8449,Author_401,Fantasy,695,94
Book_8450,Author_315,Fantasy,713,14
Book_8451,Author_99,Self-Help,819,3
Book_8452,Author_432,Business,686,78
Book_8453,Author_346,Science,676,4
Book_8454,Author_233,Business,977,22
Book_8455,Author_450,Fantasy,567,16
Book_8456,Author_490,Fantasy,487,10
Book_8457,Author_283,Business,169,10
Book_8458,Author_36,Self-Help,514,83
Book_8459,Author_453,Fiction,240,26
Book_8460,Author_238,Science,476,66
Book_8461,Author_67,History,496,97
Book_8462,Author_436,History,790,26
Book_8463,Author_435,Self-Help,653,62
Book_8464,Author_287,Science,377,57
Book_8465,Author_463,Self-Help,762,59
Book_8466,Author_366,Fantasy,357,32
Book_8467,Author_316,Fantasy,457,59
Book_8468,Author_249,Fantasy,455,41
Book_8469,Author_329,Fiction,780,46
Book_8470,Author_317,History,386,63
Book_8471,Author_67,History,692,76
Book_8472,Author_216,Self-Help,212,91
Book_8473,Author_296,Business,314,9
Book_8474,Author_262,Science,378,95
Book_8475,Author_146,Fiction,878,4
Book_8476,Author_39,Science,993,36
Book_8477,Author_395,Self-Help,659,10
Book_8478,Author_49,Science,170,6
Book_8479,Author_470,Business,108,68
Book_8480,Author_201,Business,711,69
Book_8481,Author_199,Science,755,6
Book_8482,Author_178,Business,141,44
Book_8483,Author_476,Fantasy,908,89
Book_8484,Author_269,Self-Help,121,14
Book_8485,Author_9,Self-Help,464,57
Book_8486,Author_89,Fantasy,886,54
Book_8487,Author_250,Fiction,543,87
Book_8488,Author_153,Fiction,261,94
Book_8489,Author_231,Science,313,65
Book_8490,Author_345,Science,773,58
Book_8491,Author_76,Fantasy,719,42
Book_8492,Author_410,Fiction,183,88
Book_8493,Author_465,Self-Help,256,61
Book_8494,Author_205,Business,923,5
Book_8495,Author_409,History,156,5
Book_8496,Author_158,Self-Help,894,67
Book_8497,Author_72,Fiction,529,30
Book_8498,Author_434,Business,329,41
Book_8499,Author_246,Business,428,65
Book_8500,Author_481,History,448,100
Book_8501,Author_399,Fantasy,267,14
Book_8502,Author_25,Science,590,12
Book_8503,Author_224,Business,401,85
Book_8504,Author_98,Fantasy,443,44
Book_8505,Author_478,Fantasy,180,39
Book_8506,Author_27,Self-Help,630,77
Book_8507,Author_119,Self-Help,959,88
Book_8508,Author_264,Fantasy,975,32
Book_8509,Author_401,Fiction,143,95
Book_8510,Author_440,Fantasy,853,1
Book_8511,Author_3,History,519,80
Book_8512,Author_453,History,658,33
Book_8513,Author_313,Business,555,40
Book_8514,Author_170,Fiction,386,77
Book_8515,Author_341,Business,308,73
Book_8516,Author_46,Self-Help,457,42
Book_8517,Author_189,Fiction,120,68
Book_8518,Author_22,Business,581,65
Book_8519,Author_306,Fantasy,888,63
Book_8520,Author_490,Fantasy,606,67
Book_8521,Author_286,Self-Help,212,51
Book_8522,Author_140,History,215,3
Book_8523,Author_348,Science,292,95
Book_8524,Author_92,History,633,46
Book_8525,Author_60,Science,774,67
Book_8526,Author_206,Self-Help,861,37
Book_8527,Author_400,Self-Help,822,19
Book_8528,Author_412,History,504,98
Book_8529,Author_216,History,486,86
Book_8530,Author_192,Self-Help,176,65
Book_8531,Author_181,Fantasy,777,48
Book_8532,Author_168,Fantasy,885,47
Book_8533,Author_237,Fiction,719,46
Book_8534,Author_252,Fiction,879,72
Book_8535,Author_178,Fantasy,554,51
Book_8536,Author_349,Fantasy,986,71
Book_8537,Author_24,History,422,54
Book_8538,Author_254,Fiction,711,25
Book_8539,Author_156,Fiction,313,94
Book_8540,Author_341,History,934,62
Book_8541,Author_496,Self-Help,676,23
Book_8542,Author_212,Science,376,4
Book_8543,Author_10,Fiction,879,85
Book_8544,Author_235,Fiction,893,8
Book_8545,Author_386,Fiction,697,84
Book_8546,Author_220,Fiction,651,65
Book_8547,Author_296,Self-Help,205,7
Book_8548,Author_106,Business,433,6
Book_8549,Author_383,Business,325,62
Book_8550,Author_468,Science,679,1
Book_8551,Author_19,Fiction,576,5
Book_8552,Author_186,Fantasy,554,73
Book_8553,Author_262,Self-Help,516,81
Book_8554,Author_243,Business,121,90
Book_8555,Author_294,Self-Help,838,96
Book_8556,Author_392,Fiction,176,50
Book_8557,Author_170,Science,248,81
Book_8558,Author_147,History,862,81
Book_8559,Author_150,Science,547,61
Book_8560,Author_467,Business,929,74
Book_8561,Author_313,Fiction,901,37
Book_8562,Author_237,Fiction,736,52
Book_8563,Author_43,Fiction,445,82
Book_8564,Author_5,Fiction,242,21
Book_8565,Author_137,Business,885,22
Book_8566,Author_24,History,509,85
Book_8567,Author_185,Business,146,49
Book_8568,Author_357,Self-Help,868,89
Book_8569,Author_115,Fantasy,665,57
Book_8570,Author_435,Fiction,511,57
Book_8571,Author_103,Science,180,98
Book_8572,Author_56,Fantasy,489,91
Book_8573,Author_222,History,851,39
Book_8574,Author_223,History,713,58
Book_8575,Author_345,History,228,20
Book_8576,Author_96,Fiction,238,96
Book_8577,Author_165,History,166,54
Book_8578,Author_72,Self-Help,219,30
Book_8579,Author_309,Fantasy,508,81
Book_8580,Author_48,Fantasy,191,30
Book_8581,Author_396,Self-Help,871,45
Book_8582,Author_420,Science,410,24
Book_8583,Author_469,Fantasy,458,35
Book_8584,Author_244,Fantasy,397,74
Book_8585,Author_240,Fantasy,676,64
Book_8586,Author_159,Fiction,829,38
Book_8587,Author_127,Business,348,81
Book_8588,Author_72,History,980,85
Book_8589,Author_256,History,499,16
